proj,algo,exp,iter,F1,fpr,fnr,recall,tnr,precision,auc,G,accuracy,Gmean,balance
f9,ibea,9,27,0.711111111,0.151515152,0.157894737,0.842105263,0.848484848,0.615384615,0.845295056,0.845289037,0.847058824,0.764260343,0.845262175
f9,nsga2,9,27,0.711111111,0.151515152,0.157894737,0.842105263,0.848484848,0.615384615,0.845295056,0.845289037,0.847058824,0.764260343,0.845262175
f9,nsga3,9,27,0.711111111,0.151515152,0.157894737,0.842105263,0.848484848,0.615384615,0.845295056,0.845289037,0.847058824,0.764260343,0.845262175
f9,rs,9,27,0.365384615,1,0,1,0,0.223529412,0.5,0,0.223529412,0,0.292893219
f9,spea2,9,27,0.782608696,0.136363636,0.052631579,0.947368421,0.863636364,0.666666667,0.905502392,0.904534034,0.882352941,0.809427213,0.896643519
f10,ga,0,28,0.392523364,1,0,1,0,0.244186047,0.5,0,0.244186047,0,0.292893219
f10,ibea,0,28,0.703703704,0.215384615,0.095238095,0.904761905,0.784615385,0.575757576,0.844688645,0.842549767,0.813953488,0.744332503,0.833475486
f10,nsga2,0,28,0.716981132,0.2,0.095238095,0.904761905,0.8,0.59375,0.852380952,0.850769959,0.825581395,0.756147644,0.843363008
f10,nsga3,0,28,0,0,1,0,1,0,0.5,0,0.755813953,0,0.292893219
f10,rs,0,28,0.392523364,1,0,1,0,0.244186047,0.5,0,0.244186047,0,0.292893219
f10,spea2,0,28,0,0,1,0,1,0,0.5,0,0.755813953,0,0.292893219
f1,ga,1,28,0.242424242,1,0,1,0,0.137931034,0.5,0,0.137931034,0,0.292893219
f1,ibea,1,28,0.571428571,0.173333333,0.166666667,0.833333333,0.826666667,0.434782609,0.83,0.829993307,0.827586207,0.64899588,0.829967323
f1,nsga2,1,28,0.631578947,0.186666667,0,1,0.813333333,0.461538462,0.906666667,0.901849951,0.83908046,0.67936622,0.868006734
f1,nsga3,1,28,0.631578947,0.186666667,0,1,0.813333333,0.461538462,0.906666667,0.901849951,0.83908046,0.67936622,0.868006734
f1,rs,1,28,0.242424242,1,0,1,0,0.137931034,0.5,0,0.137931034,0,0.292893219
f1,spea2,1,28,0.611111111,0.173333333,0.083333333,0.916666667,0.826666667,0.458333333,0.871666667,0.870504324,0.83908046,0.671608667,0.864005719
f2,ga,2,28,0.396226415,1,0,1,0,0.247058824,0.5,0,0.247058824,0,0.292893219
f2,ibea,2,28,0.8,0.140625,0.047619048,0.952380952,0.859375,0.689655172,0.905877976,0.904683581,0.882352941,0.823006623,0.895016753
f2,nsga2,2,28,0.740740741,0.203125,0.047619048,0.952380952,0.796875,0.606060606,0.874627976,0.871165066,0.835294118,0.770977039,0.852474851
f2,nsga3,2,28,0.76,0.15625,0.095238095,0.904761905,0.84375,0.655172414,0.874255952,0.873723559,0.858823529,0.794841745,0.870608429
f2,rs,2,28,0.396226415,1,0,1,0,0.247058824,0.5,0,0.247058824,0,0.292893219
f2,spea2,2,28,0.76,0.15625,0.095238095,0.904761905,0.84375,0.655172414,0.874255952,0.873723559,0.858823529,0.794841745,0.870608429
f3,ga,3,28,0.316831683,1,0,1,0,0.188235294,0.5,0,0.188235294,0,0.292893219
f3,ibea,3,28,0.714285714,0.15942029,0.0625,0.9375,0.84057971,0.576923077,0.889039855,0.88771813,0.858823529,0.753090114,0.878919286
f3,nsga2,3,28,0.711111111,0.188405797,0,1,0.811594203,0.551724138,0.905797101,0.900885233,0.847058824,0.742781353,0.866776983
f3,nsga3,3,28,0.619047619,0.188405797,0.1875,0.8125,0.811594203,0.5,0.812047101,0.812046975,0.811764706,0.688894964,0.812046556
f3,rs,3,28,0.316831683,1,0,1,0,0.188235294,0.5,0,0.188235294,0,0.292893219
f3,spea2,3,28,0.681818182,0.188405797,0.0625,0.9375,0.811594203,0.535714286,0.874547101,0.872278376,0.835294118,0.72547625,0.859637978
f4,ga,4,28,0.380952381,1,0,1,0,0.235294118,0.5,0,0.235294118,0,0.292893219
f4,ibea,4,28,0.693877551,0.184615385,0.15,0.85,0.815384615,0.586206897,0.832692308,0.832512416,0.823529412,0.744850962,0.831799465
f4,nsga2,4,28,0.68,0.2,0.15,0.85,0.8,0.566666667,0.825,0.824621125,0.811764706,0.731954627,0.823223305
f4,nsga3,4,28,0.72,0.184615385,0.1,0.9,0.815384615,0.6,0.857692308,0.856648209,0.835294118,0.760382679,0.851536469
f4,rs,4,28,0.380952381,1,0,1,0,0.235294118,0.5,0,0.235294118,0,0.292893219
f4,spea2,4,28,0.68,0.2,0.15,0.85,0.8,0.566666667,0.825,0.824621125,0.811764706,0.731954627,0.823223305
f5,ga,5,28,0.3,1,0,1,0,0.176470588,0.5,0,0.176470588,0,0.292893219
f5,ibea,5,28,0.7,0.157142857,0.066666667,0.933333333,0.842857143,0.56,0.888095238,0.886942313,0.858823529,0.742069179,0.87929722
f5,nsga2,5,28,0.684210526,0.142857143,0.133333333,0.866666667,0.857142857,0.565217391,0.861904762,0.861891607,0.858823529,0.739584054,0.861822684
f5,nsga3,5,28,0.75,0.142857143,0,1,0.857142857,0.6,0.928571429,0.9258201,0.882352941,0.774596669,0.898984746
f5,rs,5,28,0.3,1,0,1,0,0.176470588,0.5,0,0.176470588,0,0.292893219
f5,spea2,5,28,0.75,0.142857143,0,1,0.857142857,0.6,0.928571429,0.9258201,0.882352941,0.774596669,0.898984746
f6,ga,6,28,0.265306122,1,0,1,0,0.152941176,0.5,0,0.152941176,0,0.292893219
f6,ibea,6,28,0,0,1,0,1,0,0.5,0,0.847058824,0,0.292893219
f6,nsga2,6,28,0.722222222,0.138888889,0,1,0.861111111,0.565217391,0.930555556,0.927960727,0.882352941,0.751809412,0.901790725
f6,nsga3,6,28,0.685714286,0.138888889,0.076923077,0.923076923,0.861111111,0.545454545,0.892094017,0.891555828,0.870588235,0.732664,0.887734059
f6,rs,6,28,0.265306122,1,0,1,0,0.152941176,0.5,0,0.152941176,0,0.292893219
f6,spea2,6,28,0,0,1,0,1,0,0.5,0,0.847058824,0,0.292893219
f7,ga,7,28,0.349514563,1,0,1,0,0.211764706,0.5,0,0.211764706,0,0.292893219
f7,ibea,7,28,0.8,0.134328358,0,1,0.865671642,0.666666667,0.932835821,0.930414769,0.894117647,0.816496581,0.905015507
f7,nsga2,7,28,0.8,0.134328358,0,1,0.865671642,0.666666667,0.932835821,0.930414769,0.894117647,0.816496581,0.905015507
f7,nsga3,7,28,0.790697674,0.119402985,0.055555556,0.944444444,0.880597015,0.68,0.91252073,0.911962148,0.894117647,0.817720409,0.906877788
f7,rs,7,28,0.349514563,1,0,1,0,0.211764706,0.5,0,0.211764706,0,0.292893219
f7,spea2,7,28,0.780487805,0.104477612,0.111111111,0.888888889,0.895522388,0.695652174,0.892205638,0.892199473,0.894117647,0.820494839,0.892154624
f8,ga,8,28,0.368932039,0.984848485,0,1,0.015151515,0.226190476,0.507575758,0.123091491,0.235294118,0.475594866,0.303606958
f8,ibea,8,28,0.730769231,0.212121212,0,1,0.787878788,0.575757576,0.893939394,0.887625365,0.835294118,0.758786911,0.850007652
f8,nsga2,8,28,0.705882353,0.212121212,0.052631579,0.947368421,0.787878788,0.5625,0.867623604,0.863951088,0.823529412,0.742890835,0.845459566
f8,nsga3,8,28,0.730769231,0.212121212,0,1,0.787878788,0.575757576,0.893939394,0.887625365,0.835294118,0.758786911,0.850007652
f8,rs,8,28,0.365384615,1,0,1,0,0.223529412,0.5,0,0.223529412,0,0.292893219
f8,spea2,8,28,0.705882353,0.212121212,0.052631579,0.947368421,0.787878788,0.5625,0.867623604,0.863951088,0.823529412,0.742890835,0.845459566
f9,ga,9,28,0.365384615,1,0,1,0,0.223529412,0.5,0,0.223529412,0,0.292893219
f9,ibea,9,28,0.681818182,0.151515152,0.210526316,0.789473684,0.848484848,0.6,0.818979266,0.818447591,0.835294118,0.748331477,0.816590389
f9,nsga2,9,28,0.711111111,0.151515152,0.157894737,0.842105263,0.848484848,0.615384615,0.845295056,0.845289037,0.847058824,0.764260343,0.845262175
f9,nsga3,9,28,0.791666667,0.151515152,0,1,0.848484848,0.655172414,0.924242424,0.921132373,0.882352941,0.809427213,0.892862609
f9,rs,9,28,0.365384615,1,0,1,0,0.223529412,0.5,0,0.223529412,0,0.292893219
f9,spea2,9,28,0.765957447,0.151515152,0.052631579,0.947368421,0.848484848,0.642857143,0.897926635,0.896564416,0.870588235,0.794719414,0.886582796
f10,ga,0,29,0.392523364,1,0,1,0,0.244186047,0.5,0,0.244186047,0,0.292893219
f10,ibea,0,29,0,0,1,0,1,0,0.5,0,0.755813953,0,0.292893219
f10,nsga2,0,29,0,0,1,0,1,0,0.5,0,0.755813953,0,0.292893219
f10,nsga3,0,29,0,0,1,0,1,0,0.5,0,0.755813953,0,0.292893219
f10,rs,0,29,0.392523364,1,0,1,0,0.244186047,0.5,0,0.244186047,0,0.292893219
f10,spea2,0,29,0,0,1,0,1,0,0.5,0,0.755813953,0,0.292893219
f1,ga,1,29,0.242424242,1,0,1,0,0.137931034,0.5,0,0.137931034,0,0.292893219
f1,ibea,1,29,0.611111111,0.173333333,0.083333333,0.916666667,0.826666667,0.458333333,0.871666667,0.870504324,0.83908046,0.671608667,0.864005719
f1,nsga2,1,29,0.631578947,0.186666667,0,1,0.813333333,0.461538462,0.906666667,0.901849951,0.83908046,0.67936622,0.868006734
f1,nsga3,1,29,0.631578947,0.186666667,0,1,0.813333333,0.461538462,0.906666667,0.901849951,0.83908046,0.67936622,0.868006734
f1,rs,1,29,0.242424242,1,0,1,0,0.137931034,0.5,0,0.137931034,0,0.292893219
f1,spea2,1,29,0.631578947,0.186666667,0,1,0.813333333,0.461538462,0.906666667,0.901849951,0.83908046,0.67936622,0.868006734
f2,ga,2,29,0.396226415,1,0,1,0,0.247058824,0.5,0,0.247058824,0,0.292893219
f2,ibea,2,29,0.784313725,0.15625,0.047619048,0.952380952,0.84375,0.666666667,0.898065476,0.896421457,0.870588235,0.809039835,0.884497541
f2,nsga2,2,29,0.76,0.15625,0.095238095,0.904761905,0.84375,0.655172414,0.874255952,0.873723559,0.858823529,0.794841745,0.870608429
f2,nsga3,2,29,0.740740741,0.203125,0.047619048,0.952380952,0.796875,0.606060606,0.874627976,0.871165066,0.835294118,0.770977039,0.852474851
f2,rs,2,29,0.396226415,1,0,1,0,0.247058824,0.5,0,0.247058824,0,0.292893219
f2,spea2,2,29,0.740740741,0.203125,0.047619048,0.952380952,0.796875,0.606060606,0.874627976,0.871165066,0.835294118,0.770977039,0.852474851
f3,ga,3,29,0.316831683,1,0,1,0,0.188235294,0.5,0,0.188235294,0,0.292893219
f3,ibea,3,29,0.666666667,0.202898551,0.0625,0.9375,0.797101449,0.517241379,0.867300725,0.864455094,0.823529412,0.712744643,0.849876598
f3,nsga2,3,29,0.681818182,0.188405797,0.0625,0.9375,0.811594203,0.535714286,0.874547101,0.872278376,0.835294118,0.72547625,0.859637978
f3,nsga3,3,29,0.622222222,0.217391304,0.125,0.875,0.782608696,0.482758621,0.828804348,0.827515927,0.8,0.682288239,0.822681108
f3,rs,3,29,0.316831683,1,0,1,0,0.188235294,0.5,0,0.188235294,0,0.292893219
f3,spea2,3,29,0.697674419,0.173913043,0.0625,0.9375,0.826086957,0.555555556,0.881793478,0.880032114,0.847058824,0.738902572,0.869324837
f4,ga,4,29,0.380952381,1,0,1,0,0.235294118,0.5,0,0.235294118,0,0.292893219
f4,ibea,4,29,0.653061224,0.2,0.2,0.8,0.8,0.551724138,0.8,0.8,0.8,0.715762021,0.8
f4,nsga2,4,29,0.693877551,0.184615385,0.15,0.85,0.815384615,0.586206897,0.832692308,0.832512416,0.823529412,0.744850962,0.831799465
f4,nsga3,4,29,0.68,0.2,0.15,0.85,0.8,0.566666667,0.825,0.824621125,0.811764706,0.731954627,0.823223305
f4,rs,4,29,0.380952381,1,0,1,0,0.235294118,0.5,0,0.235294118,0,0.292893219
f4,spea2,4,29,0.692307692,0.215384615,0.1,0.9,0.784615385,0.5625,0.842307692,0.840329606,0.811764706,0.735712977,0.832085539
f5,ga,5,29,0.3,1,0,1,0,0.176470588,0.5,0,0.176470588,0,0.292893219
f5,ibea,5,29,0.666666667,0.157142857,0.133333333,0.866666667,0.842857143,0.541666667,0.854761905,0.854678998,0.847058824,0.723814274,0.854274821
f5,nsga2,5,29,0.769230769,0.128571429,0,1,0.871428571,0.625,0.935714286,0.933503386,0.894117647,0.790569415,0.909086271
f5,nsga3,5,29,0.666666667,0.128571429,0.2,0.8,0.871428571,0.571428571,0.835714286,0.834950811,0.858823529,0.737999226,0.83187711
f5,rs,5,29,0.3,1,0,1,0,0.176470588,0.5,0,0.176470588,0,0.292893219
f5,spea2,5,29,0.666666667,0.157142857,0.133333333,0.866666667,0.842857143,0.541666667,0.854761905,0.854678998,0.847058824,0.723814274,0.854274821
f6,ga,6,29,0.265306122,1,0,1,0,0.152941176,0.5,0,0.152941176,0,0.292893219
f6,ibea,6,29,0.705882353,0.125,0.076923077,0.923076923,0.875,0.571428571,0.899038462,0.898717034,0.882352941,0.75,0.896216187
f6,nsga2,6,29,0.705882353,0.125,0.076923077,0.923076923,0.875,0.571428571,0.899038462,0.898717034,0.882352941,0.75,0.896216187
f6,nsga3,6,29,0.666666667,0.152777778,0.076923077,0.923076923,0.847222222,0.52173913,0.885149573,0.884336634,0.858823529,0.716466317,0.879049165
f6,rs,6,29,0.265306122,1,0,1,0,0.152941176,0.5,0,0.152941176,0,0.292893219
f6,spea2,6,29,0.722222222,0.138888889,0,1,0.861111111,0.565217391,0.930555556,0.927960727,0.882352941,0.751809412,0.901790725
f7,ga,7,29,0.349514563,1,0,1,0,0.211764706,0.5,0,0.211764706,0,0.292893219
f7,ibea,7,29,0.75,0.104477612,0.166666667,0.833333333,0.895522388,0.681818182,0.864427861,0.863868426,0.882352941,0.805822964,0.860907676
f7,nsga2,7,29,0.8,0.089552239,0.111111111,0.888888889,0.910447761,0.727272727,0.899668325,0.899603745,0.905882353,0.839157139,0.899090926
f7,nsga3,7,29,0.761904762,0.119402985,0.111111111,0.888888889,0.880597015,0.666666667,0.884742952,0.884733238,0.882352941,0.80299984,0.884668409
f7,rs,7,29,0.349514563,1,0,1,0,0.211764706,0.5,0,0.211764706,0,0.292893219
f7,spea2,7,29,0.837209302,0.104477612,0,1,0.895522388,0.72,0.947761194,0.946320447,0.917647059,0.848528137,0.926123172
f8,ga,8,29,0.368932039,0.984848485,0,1,0.015151515,0.226190476,0.507575758,0.123091491,0.235294118,0.475594866,0.303606958
f8,ibea,8,29,0.730769231,0.212121212,0,1,0.787878788,0.575757576,0.893939394,0.887625365,0.835294118,0.758786911,0.850007652
f8,nsga2,8,29,0.730769231,0.212121212,0,1,0.787878788,0.575757576,0.893939394,0.887625365,0.835294118,0.758786911,0.850007652
f8,nsga3,8,29,0.730769231,0.212121212,0,1,0.787878788,0.575757576,0.893939394,0.887625365,0.835294118,0.758786911,0.850007652
f8,rs,8,29,0.365384615,1,0,1,0,0.223529412,0.5,0,0.223529412,0,0.292893219
f8,spea2,8,29,0.730769231,0.212121212,0,1,0.787878788,0.575757576,0.893939394,0.887625365,0.835294118,0.758786911,0.850007652
f9,ga,9,29,0.365384615,1,0,1,0,0.223529412,0.5,0,0.223529412,0,0.292893219
f9,ibea,9,29,0.765957447,0.151515152,0.052631579,0.947368421,0.848484848,0.642857143,0.897926635,0.896564416,0.870588235,0.794719414,0.886582796
f9,nsga2,9,29,0.711111111,0.151515152,0.157894737,0.842105263,0.848484848,0.615384615,0.845295056,0.845289037,0.847058824,0.764260343,0.845262175
f9,nsga3,9,29,0.765957447,0.151515152,0.052631579,0.947368421,0.848484848,0.642857143,0.897926635,0.896564416,0.870588235,0.794719414,0.886582796
f9,rs,9,29,0.365384615,1,0,1,0,0.223529412,0.5,0,0.223529412,0,0.292893219
f9,spea2,9,29,0.711111111,0.151515152,0.157894737,0.842105263,0.848484848,0.615384615,0.845295056,0.845289037,0.847058824,0.764260343,0.845262175
f10,ga,0,30,0.392523364,1,0,1,0,0.244186047,0.5,0,0.244186047,0,0.292893219
f10,ibea,0,30,0,0,1,0,1,0,0.5,0,0.755813953,0,0.292893219
f10,nsga2,0,30,0,0,1,0,1,0,0.5,0,0.755813953,0,0.292893219
f10,nsga3,0,30,0,0,1,0,1,0,0.5,0,0.755813953,0,0.292893219
f10,rs,0,30,0.392523364,1,0,1,0,0.244186047,0.5,0,0.244186047,0,0.292893219
f10,spea2,0,30,0,0,1,0,1,0,0.5,0,0.755813953,0,0.292893219
f1,ga,1,30,0.242424242,1,0,1,0,0.137931034,0.5,0,0.137931034,0,0.292893219
f1,ibea,1,30,0.631578947,0.186666667,0,1,0.813333333,0.461538462,0.906666667,0.901849951,0.83908046,0.67936622,0.868006734
f1,nsga2,1,30,0.631578947,0.186666667,0,1,0.813333333,0.461538462,0.906666667,0.901849951,0.83908046,0.67936622,0.868006734
f1,nsga3,1,30,0.631578947,0.186666667,0,1,0.813333333,0.461538462,0.906666667,0.901849951,0.83908046,0.67936622,0.868006734
f1,rs,1,30,0.242424242,1,0,1,0,0.137931034,0.5,0,0.137931034,0,0.292893219
f1,spea2,1,30,0.631578947,0.186666667,0,1,0.813333333,0.461538462,0.906666667,0.901849951,0.83908046,0.67936622,0.868006734
f2,ga,2,30,0.396226415,1,0,1,0,0.247058824,0.5,0,0.247058824,0,0.292893219
f2,ibea,2,30,0.740740741,0.203125,0.047619048,0.952380952,0.796875,0.606060606,0.874627976,0.871165066,0.835294118,0.770977039,0.852474851
f2,nsga2,2,30,0.784313725,0.15625,0.047619048,0.952380952,0.84375,0.666666667,0.898065476,0.896421457,0.870588235,0.809039835,0.884497541
f2,nsga3,2,30,0.784313725,0.15625,0.047619048,0.952380952,0.84375,0.666666667,0.898065476,0.896421457,0.870588235,0.809039835,0.884497541
f2,rs,2,30,0.396226415,1,0,1,0,0.247058824,0.5,0,0.247058824,0,0.292893219
f2,spea2,2,30,0.784313725,0.15625,0.047619048,0.952380952,0.84375,0.666666667,0.898065476,0.896421457,0.870588235,0.809039835,0.884497541
f3,ga,3,30,0.316831683,1,0,1,0,0.188235294,0.5,0,0.188235294,0,0.292893219
f3,ibea,3,30,0.681818182,0.188405797,0.0625,0.9375,0.811594203,0.535714286,0.874547101,0.872278376,0.835294118,0.72547625,0.859637978
f3,nsga2,3,30,0.666666667,0.173913043,0.125,0.875,0.826086957,0.538461538,0.850543478,0.850191794,0.835294118,0.721254882,0.848555709
f3,nsga3,3,30,0.695652174,0.202898551,0,1,0.797101449,0.533333333,0.898550725,0.892805382,0.835294118,0.730296743,0.856529059
f3,rs,3,30,0.316831683,1,0,1,0,0.188235294,0.5,0,0.188235294,0,0.292893219
f3,spea2,3,30,0.680851064,0.217391304,0,1,0.782608696,0.516129032,0.891304348,0.884651737,0.823529412,0.718421208,0.846281135
f4,ga,4,30,0.380952381,1,0,1,0,0.235294118,0.5,0,0.235294118,0,0.292893219
f4,ibea,4,30,0.68,0.2,0.15,0.85,0.8,0.566666667,0.825,0.824621125,0.811764706,0.731954627,0.823223305
f4,nsga2,4,30,0.693877551,0.184615385,0.15,0.85,0.815384615,0.586206897,0.832692308,0.832512416,0.823529412,0.744850962,0.831799465
f4,nsga3,4,30,0.705882353,0.2,0.1,0.9,0.8,0.580645161,0.85,0.848528137,0.823529412,0.747756501,0.841886117
f4,rs,4,30,0.380952381,1,0,1,0,0.235294118,0.5,0,0.235294118,0,0.292893219
f4,spea2,4,30,0.705882353,0.2,0.1,0.9,0.8,0.580645161,0.85,0.848528137,0.823529412,0.747756501,0.841886117
f5,ga,5,30,0.3,1,0,1,0,0.176470588,0.5,0,0.176470588,0,0.292893219
f5,ibea,5,30,0.631578947,0.157142857,0.2,0.8,0.842857143,0.52173913,0.821428571,0.821149021,0.835294118,0.704623083,0.820147453
f5,nsga2,5,30,0.648648649,0.142857143,0.2,0.8,0.857142857,0.545454545,0.828571429,0.828078671,0.847058824,0.72074997,0.826206785
f5,nsga3,5,30,0.75,0.142857143,0,1,0.857142857,0.6,0.928571429,0.9258201,0.882352941,0.774596669,0.898984746
f5,rs,5,30,0.3,1,0,1,0,0.176470588,0.5,0,0.176470588,0,0.292893219
f5,spea2,5,30,0.736842105,0.128571429,0.066666667,0.933333333,0.871428571,0.608695652,0.902380952,0.901849951,0.882352941,0.77387207,0.897591366
f6,ga,6,30,0.265306122,1,0,1,0,0.152941176,0.5,0,0.152941176,0,0.292893219
f6,ibea,6,30,0,0,1,0,1,0,0.5,0,0.847058824,0,0.292893219
f6,nsga2,6,30,0.742857143,0.125,0,1,0.875,0.590909091,0.9375,0.935414347,0.894117647,0.768706115,0.911611652
f6,nsga3,6,30,0.648648649,0.166666667,0.076923077,0.923076923,0.833333333,0.5,0.878205128,0.877058019,0.847058824,0.701286873,0.8702022
f6,rs,6,30,0.265306122,1,0,1,0,0.152941176,0.5,0,0.152941176,0,0.292893219
f6,spea2,6,30,0.705882353,0.125,0.076923077,0.923076923,0.875,0.571428571,0.899038462,0.898717034,0.882352941,0.75,0.896216187
f7,ga,7,30,0.349514563,1,0,1,0,0.211764706,0.5,0,0.211764706,0,0.292893219
f7,ibea,7,30,0.75,0.104477612,0.166666667,0.833333333,0.895522388,0.681818182,0.864427861,0.863868426,0.882352941,0.805822964,0.860907676
f7,nsga2,7,30,0.780487805,0.104477612,0.111111111,0.888888889,0.895522388,0.695652174,0.892205638,0.892199473,0.894117647,0.820494839,0.892154624
f7,nsga3,7,30,0.818181818,0.119402985,0,1,0.880597015,0.692307692,0.940298507,0.938401308,0.905882353,0.832050294,0.91556934
f7,rs,7,30,0.349514563,1,0,1,0,0.211764706,0.5,0,0.211764706,0,0.292893219
f7,spea2,7,30,0.8,0.134328358,0,1,0.865671642,0.666666667,0.932835821,0.930414769,0.894117647,0.816496581,0.905015507
f8,ga,8,30,0.365384615,1,0,1,0,0.223529412,0.5,0,0.223529412,0,0.292893219
f8,ibea,8,30,0.730769231,0.212121212,0,1,0.787878788,0.575757576,0.893939394,0.887625365,0.835294118,0.758786911,0.850007652
f8,nsga2,8,30,0.705882353,0.212121212,0.052631579,0.947368421,0.787878788,0.5625,0.867623604,0.863951088,0.823529412,0.742890835,0.845459566
f8,nsga3,8,30,0.730769231,0.212121212,0,1,0.787878788,0.575757576,0.893939394,0.887625365,0.835294118,0.758786911,0.850007652
f8,rs,8,30,0.365384615,1,0,1,0,0.223529412,0.5,0,0.223529412,0,0.292893219
f8,spea2,8,30,0.730769231,0.212121212,0,1,0.787878788,0.575757576,0.893939394,0.887625365,0.835294118,0.758786911,0.850007652
f9,ga,9,30,0.365384615,1,0,1,0,0.223529412,0.5,0,0.223529412,0,0.292893219
f9,ibea,9,30,0.791666667,0.151515152,0,1,0.848484848,0.655172414,0.924242424,0.921132373,0.882352941,0.809427213,0.892862609
f9,nsga2,9,30,0.791666667,0.151515152,0,1,0.848484848,0.655172414,0.924242424,0.921132373,0.882352941,0.809427213,0.892862609
f9,nsga3,9,30,0.681818182,0.151515152,0.210526316,0.789473684,0.848484848,0.6,0.818979266,0.818447591,0.835294118,0.748331477,0.816590389
f9,rs,9,30,0.365384615,1,0,1,0,0.223529412,0.5,0,0.223529412,0,0.292893219
f9,spea2,9,30,0.711111111,0.151515152,0.157894737,0.842105263,0.848484848,0.615384615,0.845295056,0.845289037,0.847058824,0.764260343,0.845262175
f10,ga,0,31,0.392523364,1,0,1,0,0.244186047,0.5,0,0.244186047,0,0.292893219
f10,ibea,0,31,0,0,1,0,1,0,0.5,0,0.755813953,0,0.292893219
f10,nsga2,0,31,0,0,1,0,1,0,0.5,0,0.755813953,0,0.292893219
f10,nsga3,0,31,0.8,0.138461538,0.047619048,0.952380952,0.861538462,0.689655172,0.906959707,0.905821627,0.88372093,0.823137874,0.896464568
f10,rs,0,31,0,0,1,0,1,0,0.5,0,0.755813953,0,0.292893219
f10,spea2,0,31,0,0,1,0,1,0,0.5,0,0.755813953,0,0.292893219
f1,ga,1,31,0.242424242,1,0,1,0,0.137931034,0.5,0,0.137931034,0,0.292893219
f1,ibea,1,31,0.631578947,0.186666667,0,1,0.813333333,0.461538462,0.906666667,0.901849951,0.83908046,0.67936622,0.868006734
f1,nsga2,1,31,0.631578947,0.186666667,0,1,0.813333333,0.461538462,0.906666667,0.901849951,0.83908046,0.67936622,0.868006734
f1,nsga3,1,31,0.611111111,0.173333333,0.083333333,0.916666667,0.826666667,0.458333333,0.871666667,0.870504324,0.83908046,0.671608667,0.864005719
f1,rs,1,31,0.242424242,1,0,1,0,0.137931034,0.5,0,0.137931034,0,0.292893219
f1,spea2,1,31,0.631578947,0.186666667,0,1,0.813333333,0.461538462,0.906666667,0.901849951,0.83908046,0.67936622,0.868006734
f2,ga,2,31,0.396226415,1,0,1,0,0.247058824,0.5,0,0.247058824,0,0.292893219
f2,ibea,2,31,0.76,0.15625,0.095238095,0.904761905,0.84375,0.655172414,0.874255952,0.873723559,0.858823529,0.794841745,0.870608429
f2,nsga2,2,31,0.784313725,0.15625,0.047619048,0.952380952,0.84375,0.666666667,0.898065476,0.896421457,0.870588235,0.809039835,0.884497541
f2,nsga3,2,31,0.754716981,0.1875,0.047619048,0.952380952,0.8125,0.625,0.882440476,0.879664438,0.847058824,0.783075697,0.86320851
